date,fund_name,amc,category,expense_ratio,nav,monthly_return
2015-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,33.2613,0.042228
2015-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,31.6299,-0.049049
2015-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,30.5927,-0.03279
2015-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,30.621,0.000926
2015-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,30.8812,0.008497
2015-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,31.2666,0.012478
2015-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,30.5889,-0.021674
2015-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,31.5684,0.032022
2015-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,32.2818,0.022597
2016-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,32.0886,-0.005984
2016-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,33.5135,0.044405
2016-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,34.8024,0.03846
2016-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,34.4785,-0.009308
2016-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,35.237,0.022001
2016-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,34.7987,-0.01244
2016-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,36.0467,0.035863
2016-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,35.7543,-0.008111
2016-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,35.1212,-0.017708
2016-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,35.0289,-0.002626
2016-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,36.2857,0.035879
2016-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,36.6915,0.011182
2017-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,36.4577,-0.006371
2017-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,36.512,0.001488
2017-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,37.3969,0.024237
2017-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,38.7276,0.035584
2017-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,39.6076,0.022722
2017-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,40.3556,0.018885
2017-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,43.7647,0.084476
2017-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,44.0577,0.006695
2017-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,43.8439,-0.004853
2017-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,42.8335,-0.023046
2017-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,43.1659,0.007762
2017-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,45.2359,0.047953
2018-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,45.1988,-0.000819
2018-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,44.1898,-0.022323
2018-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,43.5972,-0.01341
2018-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,45.0336,0.032948
2018-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,47.3107,0.050564
2018-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,48.4799,0.024714
2018-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,47.2964,-0.024413
2018-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,48.4466,0.02432
2018-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,49.7962,0.027857
2018-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.6436,0.017017
2018-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.5448,0.017795
2018-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.8133,0.005209
2019-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,53.5282,0.033099
2019-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.1825,0.030905
2019-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,56.6175,0.026005
2019-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,58.7564,0.037778
2019-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,56.713,-0.034777
2019-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.4124,-0.022934
2019-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.1586,-0.00458
2019-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,54.314,-0.015313
2019-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,53.2781,-0.019071
2019-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,56.466,0.059834
2019-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.5787,-0.015713
2019-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,57.5837,0.036075
2020-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.0323,-0.044308
2020-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,52.0948,-0.053377
2020-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,40.4326,-0.223866
2020-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,45.4787,0.124804
2020-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,48.1895,0.059606
2020-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.7157,0.073173
2020-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.5728,-0.022099
2020-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.4502,-0.002424
2020-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,52.0628,0.031964
2020-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.8495,-0.004097
2020-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.6149,-0.023811
2020-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,49.8307,-0.015494
2021-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,49.2837,-0.010977
2021-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.4499,0.023662
2021-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,52.0907,0.032523
2021-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,53.4934,0.026929
2021-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,53.659,0.003095
2021-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,54.2621,0.011239
2021-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.0305,0.014161
2021-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.1427,0.002039
2021-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,56.1233,0.017784
2021-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.6742,-0.008004
2021-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,56.2457,0.010265
2021-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,56.6335,0.006895
2022-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.5657,-0.018854
2022-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,54.0536,-0.027213
2022-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.8126,-0.059958
2022-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.9827,0.003346
2022-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,52.741,0.034489
2022-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,56.0331,0.062421
2022-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,57.2611,0.021916
2022-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,57.0787,-0.003187
2022-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,56.8445,-0.004102
2022-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,58.0502,0.021209
2022-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,54.887,-0.054489
2022-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,52.4511,-0.044381
2023-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.3469,-0.040116
2023-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,48.2041,-0.042562
2023-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,49.8872,0.034917
2023-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,49.283,-0.012111
2023-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,48.6652,-0.012537
2023-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.2274,0.05265
2023-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.3639,0.002665
2023-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,52.9809,0.031481
2023-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.1663,-0.03425
2023-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,52.0022,0.016336
2023-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.8167,-0.022796
2023-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.2372,0.008274
2024-01-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,52.3637,0.021987
2024-02-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,48.9044,-0.066063
2024-03-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.4464,0.03153
2024-04-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,50.4279,-0.000367
2024-05-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,49.9786,-0.008909
2024-06-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,47.6491,-0.046611
2024-07-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,48.3482,0.014674
2024-08-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,47.3015,-0.02165
2024-09-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,48.2926,0.020953
2024-10-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,51.5847,0.068169
2024-11-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,54.367,0.053937
2024-12-01,Kotak Standard Multicap Fund,Kotak Mahindra MF,Flexi Cap,1.62,55.163,0.01464
2015-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,25.0,0.015375
2015-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,24.6139,-0.015444
2015-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,25.512,0.036488
2015-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,26.5391,0.040259
2015-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,25.1857,-0.050995
2015-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,24.3274,-0.034081
2015-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,24.9935,0.027382
2015-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,24.814,-0.00718
2015-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,25.3046,0.019769
2015-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,25.2087,-0.003789
2015-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,26.4195,0.048031
2015-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,27.8235,0.053142
2016-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,27.2134,-0.021928
2016-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,28.9112,0.062388
2016-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,28.4864,-0.014693
2016-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,27.5252,-0.03374
2016-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,28.3272,0.029135
2016-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,27.4197,-0.032036
2016-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,27.9916,0.020857
2016-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,28.4808,0.017477
2016-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,29.1328,0.022894
2016-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,28.4548,-0.023272
2016-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.4778,0.071095
2016-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,31.5175,0.034111
2017-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.9981,-0.016478
2017-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.492,-0.016328
2017-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,32.445,0.064052
2017-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,34.1533,0.052651
2017-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,35.4953,0.039293
2017-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,35.4298,-0.001844
2017-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.2479,0.135989
2017-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.1289,-0.002956
2017-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.3057,0.004405
2017-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,39.4654,-0.020849
2017-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.6019,0.028797
2017-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,41.7991,0.029487
2018-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,41.2154,-0.013963
2018-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,39.7294,-0.036054
2018-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,38.3396,-0.034982
2018-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,38.8029,0.012083
2018-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.1593,0.034957
2018-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,42.0624,0.047388
2018-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,41.2354,-0.01966
2018-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,42.0892,0.020706
2018-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,44.0622,0.046876
2018-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,42.9691,-0.024809
2018-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,45.0872,0.049295
2018-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,46.6812,0.035353
2019-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,48.5406,0.039832
2019-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,47.4223,-0.02304
2019-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,47.8195,0.008377
2019-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,49.6205,0.037662
2019-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,46.9321,-0.054179
2019-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,47.253,0.006839
2019-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,46.5728,-0.014395
2019-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,45.0299,-0.033129
2019-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,44.4163,-0.013628
2019-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,46.4753,0.046357
2019-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,45.327,-0.024708
2019-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,48.0977,0.061128
2020-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,45.2146,-0.059943
2020-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,42.0898,-0.069111
2020-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,31.0953,-0.261216
2020-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,35.9494,0.156106
2020-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,39.2095,0.090685
2020-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,41.2944,0.053174
2020-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,41.9368,0.015557
2020-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,42.6363,0.016678
2020-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,43.8971,0.029571
2020-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,43.5279,-0.008411
2020-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,41.5217,-0.04609
2020-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,39.0958,-0.058424
2021-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,37.3768,-0.043968
2021-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,38.1503,0.020694
2021-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,37.6701,-0.012586
2021-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,38.4724,0.021296
2021-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,38.8674,0.010267
2021-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,39.3411,0.012188
2021-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.2635,0.023447
2021-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.0629,-0.004982
2021-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,42.3732,0.057666
2021-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,42.3135,-0.001409
2021-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.8796,-0.033887
2021-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,40.9797,0.002447
2022-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,39.7792,-0.029293
2022-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,36.529,-0.081705
2022-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,34.843,-0.046156
2022-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,35.1867,0.009864
2022-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,35.5215,0.009514
2022-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,37.8402,0.065276
2022-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,38.3678,0.013943
2022-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,39.0331,0.017339
2022-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,38.448,-0.014988
2022-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,38.2212,-0.0059
2022-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,35.5816,-0.06906
2022-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,34.0807,-0.042184
2023-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,32.8725,-0.035449
2023-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,31.4238,-0.044072
2023-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.995,-0.013645
2023-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,29.8466,-0.037051
2023-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,29.5047,-0.011456
2023-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,31.3783,0.063501
2023-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,31.1042,-0.008735
2023-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,32.4439,0.043071
2023-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,32.1821,-0.008067
2023-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,31.8766,-0.009495
2023-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.8186,-0.033189
2023-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.4807,-0.010964
2024-01-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,31.4728,0.03255
2024-02-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,29.9064,-0.049772
2024-03-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.8988,0.033186
2024-04-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,32.3691,0.047583
2024-05-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,32.2721,-0.002995
2024-06-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.7442,-0.047347
2024-07-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.4017,-0.011139
2024-08-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,30.7098,0.010133
2024-09-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,31.1221,0.013427
2024-10-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,32.8844,0.056625
2024-11-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,36.5879,0.112623
2024-12-01,Canara Robeco Emerging Equities,Canara Robeco MF,Mid & Small,1.17,36.4179,-0.004648
